Time,Ambient_temp,Irradiance,PV_temp,PV_input_current(A),PV_input_voltage(V),PV_no.
2021-02-01 13:45:00,39.7,356.8,43.2,6.29,686.7,4
2021-02-01 14:00:00,38.8,352.5,42.7,6.25,680.7,4
2021-02-01 14:15:00,36.4,334.8,41.6,6.03,686.7,4
2021-02-01 14:30:00,40.2,325.7,44.0,5.8,686.7,4
2021-02-01 14:45:00,38.5,287.8,45.4,5.34,680.0,4
2021-02-01 15:00:00,38.8,282.9,42.7,5.33,686.2,4
2021-02-01 15:15:00,39.8,253.6,44.5,4.91,692.6,4
2021-02-01 15:30:00,38.7,227.4,40.6,4.45,692.4,4
2021-02-01 15:45:00,36.3,208.5,40.2,4.03,693.0,4
2021-02-01 16:00:00,35.2,177.9,38.7,3.6,692.6,4
2021-02-01 16:15:00,36.1,154.2,38.8,3.2,698.7,4
2021-02-01 16:30:00,35.1,121.2,37.7,2.59,698.7,4
2021-02-01 16:45:00,34.9,91.2,37.4,2.18,698.7,4
2021-02-01 17:00:00,34.4,63.8,35.7,1.78,692.7,4
2021-02-01 17:15:00,33.7,36.9,34.8,1.38,694.6,4
2021-02-01 17:30:00,32.7,17.3,33.2,0.98,686.7,4
2021-02-01 17:45:00,31.7,0.0,32.0,0.58,674.6,4
2021-02-01 18:00:00,30.8,0.0,29.9,0.38,656.6,4
2021-02-01 18:15:00,30.2,0.0,28.9,0.18,572.7,4
2021-02-01 18:30:00,29.5,0.0,27.4,0.18,487.4,4
2021-02-01 18:45:00,30.0,0.0,27.0,0.0,0.0,4
2021-02-01 19:00:00,29.8,0.0,27.1,0.0,0.0,4
2021-02-01 19:15:00,29.1,0.0,26.8,0.0,0.0,4
2021-02-01 19:30:00,28.9,0.0,26.5,0.0,0.0,4
2021-02-01 19:45:00,29.4,0.0,26.8,0.0,0.0,4
2021-02-01 20:00:00,29.4,0.0,26.0,0.0,0.0,4
2021-02-01 20:15:00,29.7,0.0,26.9,0.0,0.0,4
2021-02-01 20:30:00,30.0,0.0,27.2,0.0,0.0,4
2021-02-01 20:45:00,29.9,0.0,26.7,0.0,0.0,4
2021-02-01 21:00:00,29.6,0.0,27.6,0.0,0.0,4
2021-02-01 21:15:00,29.7,0.0,27.0,0.0,0.0,4
2021-02-01 21:30:00,29.4,0.0,26.4,0.0,0.0,4
2021-02-01 21:45:00,29.0,0.0,26.4,0.0,0.0,4
2021-02-01 22:00:00,29.0,0.0,25.2,0.0,0.0,4
2021-02-01 22:15:00,28.8,0.0,25.2,0.0,0.0,4
2021-02-01 22:30:00,28.7,0.0,25.0,0.0,0.0,4
2021-02-01 22:45:00,28.2,0.0,25.2,0.0,0.0,4
2021-02-01 23:00:00,28.1,0.0,25.5,0.0,0.0,4
2021-02-01 23:15:00,28.4,0.0,25.4,0.0,0.0,4
2021-02-01 23:30:00,28.0,0.0,24.7,0.0,0.0,4
2021-02-01 23:45:00,28.0,0.0,24.9,0.0,0.0,4
2021-02-02 00:00:00,26.6,0.0,24.9,0.0,0.0,4
2021-02-02 00:15:00,25.7,0.0,23.6,0.0,0.0,4
2021-02-02 00:30:00,25.8,0.0,23.3,0.0,0.0,4
2021-02-02 00:45:00,25.8,0.0,23.6,0.0,0.0,4
2021-02-02 01:00:00,25.8,0.0,23.1,0.0,0.0,4
2021-02-02 01:15:00,26.1,0.0,24.2,0.0,0.0,4
2021-02-02 01:30:00,26.2,0.0,23.9,0.0,0.0,4
2021-02-02 01:45:00,26.2,0.0,23.6,0.0,0.0,4
2021-02-02 02:00:00,26.3,0.0,24.2,0.0,0.0,4
2021-02-02 02:15:00,26.1,0.0,23.7,0.0,0.0,4
2021-02-02 02:30:00,25.7,0.0,22.8,0.0,0.0,4
2021-02-02 02:45:00,24.7,0.0,23.1,0.0,0.0,4
2021-02-02 03:00:00,24.5,0.0,23.2,0.0,0.0,4
2021-02-02 03:15:00,24.4,0.0,22.3,0.0,0.0,4
2021-02-02 03:30:00,24.9,0.0,23.1,0.0,0.0,4
2021-02-02 03:45:00,25.0,0.0,23.1,0.0,0.0,4
2021-02-02 04:00:00,24.9,0.0,23.1,0.0,0.0,4
2021-02-02 04:15:00,25.3,0.0,22.8,0.0,0.0,4
2021-02-02 04:30:00,25.4,0.0,22.9,0.0,0.0,4
2021-02-02 04:45:00,24.9,0.0,22.9,0.0,0.0,4
2021-02-02 05:00:00,24.8,0.0,22.3,0.0,0.0,4
2021-02-02 05:15:00,24.4,0.0,22.8,0.0,0.0,4
2021-02-02 05:30:00,24.4,0.0,22.3,0.0,0.0,4
2021-02-02 05:45:00,24.3,0.0,22.0,0.0,0.0,4
2021-02-02 06:00:00,24.3,0.0,21.7,0.0,0.0,4
2021-02-02 06:15:00,24.1,0.0,22.0,0.0,0.0,4
2021-02-02 06:30:00,24.2,0.0,23.3,0.0,0.0,4
2021-02-02 06:45:00,23.9,0.0,22.6,0.06,517.4,4
2021-02-02 07:00:00,23.5,0.0,22.0,0.06,640.9,4
2021-02-02 07:15:00,23.8,3.3,22.2,0.26,701.9,4
2021-02-02 07:30:00,24.4,32.1,22.6,0.26,717.5,4
2021-02-02 07:45:00,25.5,62.0,23.9,0.46,746.2,4
2021-02-02 08:00:00,26.3,95.5,27.4,0.66,744.0,4
2021-02-02 08:15:00,27.2,134.0,29.9,0.86,736.0,4
2021-02-02 08:30:00,29.0,168.2,30.5,1.06,731.9,4
2021-02-02 08:45:00,30.0,200.5,30.0,1.46,731.9,4
2021-02-02 09:00:00,32.1,228.0,30.6,1.86,719.9,4
2021-02-02 09:15:00,33.2,243.9,32.9,2.27,708.4,4
2021-02-02 09:30:00,32.9,267.7,34.1,2.68,701.9,4
2021-02-02 09:45:00,36.1,297.0,35.2,3.29,702.4,4
2021-02-02 10:00:00,36.7,310.5,35.5,3.69,719.6,4
2021-02-02 10:15:00,37.3,333.6,37.0,4.29,701.9,4
2021-02-02 10:30:00,37.8,352.5,37.5,4.72,705.1,4
2021-02-02 10:45:00,38.4,369.0,37.4,5.15,705.2,4
2021-02-02 11:00:00,38.2,383.7,38.7,5.57,701.9,4
2021-02-02 11:15:00,38.6,387.9,39.4,5.78,690.0,4
2021-02-02 11:30:00,38.6,402.0,40.5,6.0,679.8,4
2021-02-02 11:45:00,40.3,414.2,40.8,6.4,686.1,4
2021-02-02 12:00:00,40.8,418.5,42.2,6.63,677.9,4
2021-02-02 12:15:00,41.5,427.6,42.8,6.84,677.9,4
2021-02-02 12:30:00,41.8,422.1,44.8,6.82,677.9,4
2021-02-02 12:45:00,39.7,428.3,41.3,7.23,671.9,4
2021-02-02 13:00:00,40.5,428.3,43.3,7.27,680.2,4
2021-02-02 13:15:00,42.3,423.3,45.9,7.24,668.1,4
2021-02-02 13:30:00,42.3,419.1,48.5,7.24,665.9,4
2021-02-02 13:45:00,37.5,397.8,44.7,7.25,671.9,4
2021-02-02 14:00:00,42.0,382.5,45.8,6.4,687.4,4
2021-02-02 14:15:00,38.6,370.8,44.5,6.96,678.9,4
2021-02-02 14:30:00,36.6,359.3,44.2,6.74,665.9,4
2021-02-02 14:45:00,38.8,345.9,42.3,6.46,671.9,4
2021-02-02 15:00:00,39.3,320.8,46.5,6.03,682.9,4
2021-02-02 15:15:00,41.2,304.3,45.5,5.83,689.9,4
2021-02-02 15:30:00,39.9,276.3,42.6,5.44,684.3,4
2021-02-02 15:45:00,39.7,252.4,44.9,5.02,690.2,4
2021-02-02 16:00:00,37.1,219.5,40.2,4.61,695.9,4
2021-02-02 16:15:00,37.1,198.1,40.6,4.11,695.9,4
2021-02-02 16:30:00,36.3,164.5,40.0,3.48,695.9,4
2021-02-02 16:45:00,35.7,132.8,37.1,3.07,697.2,4
2021-02-02 17:00:00,35.6,102.9,38.7,2.45,695.9,4
2021-02-02 17:15:00,35.2,65.6,37.9,1.85,701.9,4
2021-02-02 17:30:00,34.4,35.0,35.5,1.45,689.9,4
2021-02-02 17:45:00,33.3,4.5,34.0,0.85,683.6,4
2021-02-02 18:00:00,32.1,0.0,32.3,0.45,665.9,4
2021-02-02 18:15:00,31.2,0.0,30.1,0.25,575.9,4
2021-02-02 18:30:00,30.3,0.0,29.0,0.0,419.9,4
2021-02-02 18:45:00,29.9,0.0,28.4,0.0,0.0,4
2021-02-02 19:00:00,29.7,0.0,27.8,0.0,0.0,4
2021-02-02 19:15:00,30.5,0.0,27.3,0.0,0.0,4
2021-02-02 19:30:00,30.6,0.0,27.6,0.0,0.0,4
2021-02-02 19:45:00,31.0,0.0,27.3,0.0,0.0,4
2021-02-02 20:00:00,31.2,0.0,28.7,0.0,0.0,4
2021-02-02 20:15:00,31.3,0.0,27.5,0.0,0.0,4
2021-02-02 20:30:00,30.8,0.0,27.9,0.0,0.0,4
2021-02-02 20:45:00,30.7,0.0,27.1,0.0,0.0,4
2021-02-02 21:00:00,30.4,0.0,28.5,0.0,0.0,4
2021-02-02 21:15:00,30.0,0.0,26.8,0.0,0.0,4
2021-02-02 21:30:00,29.7,0.0,28.1,0.0,0.0,4
2021-02-02 21:45:00,29.2,0.0,26.0,0.0,0.0,4
2021-02-02 22:00:00,29.7,0.0,27.1,0.0,0.0,4
2021-02-02 22:15:00,29.3,0.0,25.8,0.0,0.0,4
2021-02-02 22:30:00,27.9,0.0,25.5,0.0,0.0,4
2021-02-02 22:45:00,27.6,0.0,24.7,0.0,0.0,4
2021-02-02 23:00:00,27.7,0.0,25.5,0.0,0.0,4
2021-02-02 23:15:00,27.1,0.0,24.5,0.0,0.0,4
2021-02-02 23:30:00,26.9,0.0,24.8,0.0,0.0,4
2021-02-02 23:45:00,26.9,0.0,24.3,0.0,0.0,4
2021-02-03 00:00:00,26.1,0.0,23.6,0.0,0.0,4
2021-02-03 00:15:00,26.3,0.0,23.6,0.0,0.0,4
2021-02-03 00:30:00,26.5,0.0,24.2,0.0,0.0,4
2021-02-03 00:45:00,26.7,0.0,24.3,0.0,0.0,4
2021-02-03 01:00:00,26.6,0.0,24.9,0.0,0.0,4
2021-02-03 01:15:00,26.3,0.0,23.7,0.0,0.0,4
2021-02-03 01:30:00,26.0,0.0,23.8,0.0,0.0,4
2021-02-03 01:45:00,25.9,0.0,23.0,0.0,0.0,4
2021-02-03 02:00:00,25.6,0.0,23.3,0.0,0.0,4
2021-02-03 02:15:00,25.6,0.0,23.3,0.0,0.0,4
2021-02-03 02:30:00,25.6,0.0,23.4,0.0,0.0,4
2021-02-03 02:45:00,25.1,0.0,23.2,0.0,0.0,4
2021-02-03 03:00:00,24.8,0.0,23.1,0.0,0.0,4
2021-02-03 03:15:00,24.7,0.0,23.3,0.0,0.0,4
2021-02-03 03:30:00,24.7,0.0,23.5,0.0,0.0,4
2021-02-03 03:45:00,24.5,0.0,23.1,0.0,0.0,4
2021-02-03 04:00:00,24.0,0.0,22.7,0.0,0.0,4
2021-02-03 04:15:00,24.0,0.0,22.5,0.0,0.0,4
2021-02-03 04:30:00,23.8,0.0,22.0,0.0,0.0,4
2021-02-03 04:45:00,23.8,0.0,22.3,0.0,0.0,4
2021-02-03 05:00:00,23.7,0.0,22.3,0.0,0.0,4
2021-02-03 05:15:00,23.4,0.0,21.7,0.0,0.0,4
2021-02-03 05:30:00,23.5,0.0,21.7,0.0,0.0,4
2021-02-03 05:45:00,23.7,0.0,22.2,0.0,0.0,4
2021-02-03 06:00:00,23.6,0.0,22.5,0.0,0.0,4
2021-02-03 06:15:00,23.3,0.0,21.4,0.0,0.0,4
2021-02-03 06:30:00,23.4,0.0,21.0,0.0,0.0,4
2021-02-03 06:45:00,23.4,0.0,20.7,0.06,504.4,4
2021-02-03 07:00:00,23.0,0.0,21.3,0.06,666.4,4
2021-02-03 07:15:00,23.8,7.0,21.9,0.26,678.4,4
2021-02-03 07:30:00,24.3,32.6,22.3,0.26,715.9,4
2021-02-03 07:45:00,25.2,63.8,22.9,0.46,738.4,4
2021-02-03 08:00:00,26.2,98.6,26.6,0.66,744.4,4
2021-02-03 08:15:00,27.8,133.4,29.4,0.86,733.7,4
2021-02-03 08:30:00,29.2,169.4,31.5,1.06,738.4,4
2021-02-03 08:45:00,31.9,198.7,30.2,1.46,726.4,4
2021-02-03 09:00:00,33.3,226.8,32.0,1.86,726.2,4
2021-02-03 09:15:00,34.3,251.2,32.9,2.27,714.5,4
2021-02-03 09:30:00,34.8,275.0,33.9,2.87,708.4,4
2021-02-03 09:45:00,35.7,295.8,35.2,3.27,708.4,4
2021-02-03 10:00:00,36.2,311.0,35.2,3.67,708.4,4
2021-02-03 10:15:00,35.8,329.9,35.6,4.27,708.4,4
2021-02-03 10:30:00,35.3,345.9,34.6,4.68,708.4,4
2021-02-03 10:45:00,35.5,366.0,35.8,5.09,702.4,4
2021-02-03 11:00:00,36.0,378.2,34.8,5.29,714.5,4
2021-02-03 11:15:00,36.2,393.5,35.9,5.72,705.9,4
2021-02-03 11:30:00,35.3,398.4,34.4,5.92,702.4,4
2021-02-03 11:45:00,36.8,418.5,36.4,6.36,696.4,4
2021-02-03 12:00:00,36.3,425.2,37.1,6.58,696.4,4
2021-02-03 12:15:00,37.3,421.5,38.7,6.8,690.4,4
2021-02-03 12:30:00,37.2,435.6,39.7,7.01,693.0,4
2021-02-03 12:45:00,38.8,428.9,39.4,6.97,690.4,4
2021-02-03 13:00:00,38.6,427.6,39.4,7.09,686.9,4
2021-02-03 13:15:00,38.1,405.0,38.4,6.86,690.4,4
2021-02-03 13:30:00,38.2,409.3,40.6,7.14,684.4,4
2021-02-03 13:45:00,38.9,391.0,40.0,6.89,687.6,4
2021-02-03 14:00:00,39.3,382.5,41.0,6.91,678.5,4
2021-02-03 14:15:00,39.8,364.1,43.9,6.65,686.4,4
2021-02-03 14:30:00,39.6,339.7,42.2,6.22,690.4,4
2021-02-03 14:45:00,39.9,325.7,41.0,6.04,690.4,4
2021-02-03 15:00:00,40.5,306.8,45.5,5.78,678.4,4
2021-02-03 15:15:00,39.3,282.3,44.9,5.34,696.5,4
2021-02-03 15:30:00,38.1,257.3,41.0,5.13,696.4,4
2021-02-03 15:45:00,38.5,230.4,41.5,4.71,696.4,4
2021-02-03 16:00:00,38.0,210.3,39.3,4.31,696.2,4
2021-02-03 16:15:00,37.1,179.8,42.0,3.91,696.4,4
2021-02-03 16:30:00,36.0,149.3,38.0,3.31,702.6,4
2021-02-03 16:45:00,35.1,119.4,36.3,2.71,708.4,4
2021-02-03 17:00:00,34.1,82.7,36.4,2.1,696.5,4
2021-02-03 17:15:00,33.7,57.0,34.1,1.7,702.9,4
2021-02-03 17:30:00,33.0,29.0,33.9,1.1,696.5,4
2021-02-03 17:45:00,32.3,3.3,32.9,0.7,676.6,4
2021-02-03 18:00:00,31.5,0.0,31.0,0.27,648.5,4
2021-02-03 18:15:00,31.0,0.0,29.5,0.27,592.1,4
2021-02-03 18:30:00,31.0,0.0,28.8,0.0,534.7,4
2021-02-03 18:45:00,31.2,0.0,29.0,0.0,0.0,4
2021-02-03 19:00:00,31.1,0.0,29.4,0.0,0.0,4
2021-02-03 19:15:00,31.0,0.0,29.7,0.0,0.0,4
2021-02-03 19:30:00,30.6,0.0,29.5,0.0,0.0,4
2021-02-03 19:45:00,30.6,0.0,29.2,0.0,0.0,4
2021-02-03 20:00:00,30.4,0.0,29.4,0.0,0.0,4
2021-02-03 20:15:00,30.2,0.0,28.6,0.0,0.0,4
2021-02-03 20:30:00,29.9,0.0,28.7,0.0,0.0,4
2021-02-03 20:45:00,29.6,0.0,28.2,0.0,0.0,4
2021-02-03 21:00:00,28.6,0.0,27.1,0.0,0.0,4
2021-02-03 21:15:00,27.4,0.0,26.5,0.0,0.0,4
2021-02-03 21:30:00,27.1,0.0,25.7,0.0,0.0,4
2021-02-03 21:45:00,27.1,0.0,25.8,0.0,0.0,4
2021-02-03 22:00:00,26.8,0.0,25.7,0.0,0.0,4
2021-02-03 22:15:00,26.7,0.0,25.5,0.0,0.0,4
2021-02-03 22:30:00,26.5,0.0,25.1,0.0,0.0,4
2021-02-03 22:45:00,26.6,0.0,24.9,0.0,0.0,4
2021-02-03 23:00:00,26.6,0.0,24.1,0.0,0.0,4
2021-02-03 23:15:00,26.4,0.0,23.8,0.0,0.0,4
2021-02-03 23:30:00,26.0,0.0,23.3,0.0,0.0,4
2021-02-03 23:45:00,25.3,0.0,23.3,0.0,0.0,4
2021-02-04 00:00:00,25.3,0.0,23.3,0.0,0.0,4
2021-02-04 00:15:00,24.8,0.0,22.7,0.0,0.0,4
2021-02-04 00:30:00,25.1,0.0,22.2,0.0,0.0,4
2021-02-04 00:45:00,25.0,0.0,22.7,0.0,0.0,4
2021-02-04 01:00:00,25.3,0.0,23.3,0.0,0.0,4
2021-02-04 01:15:00,25.6,0.0,23.3,0.0,0.0,4
2021-02-04 01:30:00,25.4,0.0,23.2,0.0,0.0,4
2021-02-04 01:45:00,25.2,0.0,22.8,0.0,0.0,4
2021-02-04 02:00:00,25.4,0.0,23.6,0.0,0.0,4
2021-02-04 02:15:00,25.7,0.0,23.3,0.0,0.0,4
2021-02-04 02:30:00,25.6,0.0,22.9,0.0,0.0,4
2021-02-04 02:45:00,24.5,0.0,22.0,0.0,0.0,4
2021-02-04 03:00:00,24.6,0.0,22.4,0.0,0.0,4
2021-02-04 03:15:00,25.0,0.0,22.3,0.0,0.0,4
2021-02-04 03:30:00,25.0,0.0,22.3,0.0,0.0,4
2021-02-04 03:45:00,24.5,0.0,21.6,0.0,0.0,4
2021-02-04 04:00:00,23.8,0.0,21.7,0.0,0.0,4
2021-02-04 04:15:00,23.7,0.0,21.8,0.0,0.0,4
2021-02-04 04:30:00,23.6,0.0,21.5,0.0,0.0,4
2021-02-04 04:45:00,24.0,0.0,21.8,0.0,0.0,4
2021-02-04 05:00:00,24.4,0.0,22.3,0.0,0.0,4
2021-02-04 05:15:00,23.9,0.0,22.7,0.0,0.0,4
2021-02-04 05:30:00,23.7,0.0,22.3,0.0,0.0,4
2021-02-04 05:45:00,23.5,0.0,22.3,0.0,0.0,4
2021-02-04 06:00:00,23.4,0.0,22.1,0.0,0.0,4
2021-02-04 06:15:00,23.4,0.0,22.3,0.0,0.0,4
2021-02-04 06:30:00,23.4,0.0,22.2,0.0,0.0,4
2021-02-04 06:45:00,23.0,0.0,21.3,0.03,545.5,4
2021-02-04 07:00:00,22.9,0.0,21.3,0.03,660.4,4
2021-02-04 07:15:00,22.9,1.5,21.7,0.23,690.4,4
2021-02-04 07:30:00,23.6,31.5,22.9,0.43,722.0,4
2021-02-04 07:45:00,23.9,39.3,22.7,0.43,721.8,4
2021-02-04 08:00:00,24.2,73.5,24.5,0.63,750.4,4
2021-02-04 08:15:00,25.0,118.8,26.6,1.04,744.4,4
2021-02-04 08:30:00,26.9,170.0,28.5,1.24,747.9,4
2021-02-04 08:45:00,29.1,201.8,27.0,1.64,734.9,4
2021-02-04 09:00:00,29.9,240.2,28.5,2.04,732.4,4
2021-02-04 09:15:00,30.4,258.6,29.3,2.44,726.4,4
2021-02-04 09:30:00,31.5,290.9,30.9,3.04,731.0,4
2021-02-04 09:45:00,30.9,273.2,29.6,3.04,726.4,4
2021-02-04 10:00:00,31.0,314.7,30.1,3.65,731.1,4
2021-02-04 10:15:00,32.3,340.3,31.5,4.25,720.4,4
2021-02-04 10:30:00,31.8,332.4,30.8,4.45,720.5,4
2021-02-04 10:45:00,32.9,371.5,31.9,5.08,708.4,4
2021-02-04 11:00:00,33.0,386.1,33.6,5.48,708.4,4
2021-02-04 11:15:00,33.7,397.8,33.9,5.69,707.4,4
2021-02-04 11:30:00,35.1,414.8,36.1,6.09,690.4,4
2021-02-04 11:45:00,34.1,417.3,34.3,6.53,702.4,4
2021-02-04 12:00:00,35.1,426.4,35.7,6.53,701.5,4
2021-02-04 12:15:00,35.7,428.9,35.5,6.77,697.3,4
2021-02-04 12:30:00,36.8,435.6,37.3,7.02,695.3,4
2021-02-04 12:45:00,34.0,409.9,37.1,7.01,690.4,4
2021-02-04 13:00:00,36.0,423.3,39.5,7.01,696.4,4
2021-02-04 13:15:00,36.9,419.7,38.4,7.01,689.5,4
2021-02-04 13:30:00,35.9,405.0,38.0,7.0,690.4,4
2021-02-04 13:45:00,36.1,397.8,38.2,6.99,688.4,4
2021-02-04 14:00:00,34.1,374.5,38.1,6.89,684.4,4
2021-02-04 14:15:00,34.3,347.6,36.8,6.25,696.4,4
2021-02-04 14:30:00,37.4,337.9,39.5,6.04,694.5,4
2021-02-04 14:45:00,34.8,311.0,40.1,5.83,696.4,4
2021-02-04 15:00:00,38.1,309.8,45.2,5.82,690.4,4
2021-02-04 15:15:00,36.7,279.9,41.3,5.39,693.5,4
2021-02-04 15:30:00,34.9,256.7,38.7,4.98,702.4,4
2021-02-04 15:45:00,34.6,228.6,36.9,0.0,843.2,4
2021-02-04 16:00:00,33.0,209.7,38.1,0.0,835.2,4
2021-02-04 16:15:00,36.6,191.4,41.9,0.0,832.2,4
2021-02-04 16:30:00,33.1,151.1,38.3,0.0,828.2,4
2021-02-04 16:45:00,32.8,124.8,36.8,0.0,827.2,4
2021-02-04 17:00:00,33.1,93.7,34.5,0.0,822.2,4
2021-02-04 17:15:00,32.5,58.3,34.9,0.0,816.2,4
2021-02-04 17:30:00,32.1,32.1,34.8,0.0,809.2,4
2021-02-04 17:45:00,31.6,6.4,33.4,0.0,795.2,4
2021-02-04 18:00:00,30.4,0.0,30.9,0.0,761.8,4
2021-02-04 18:15:00,29.6,0.0,28.4,0.0,710.8,4
2021-02-05 13:15:00,35.3,420.3,44.6,1.65,800.0,4
2021-02-05 13:30:00,35.9,416.7,43.5,7.23,665.9,4
2021-02-05 13:45:00,36.8,399.6,41.3,7.23,671.7,4
2021-02-05 14:00:00,35.6,381.3,41.0,6.98,674.0,4
2021-02-05 14:15:00,37.5,376.4,45.4,6.97,671.6,4
2021-02-05 14:30:00,37.2,356.8,44.6,6.54,671.5,4
2021-02-05 14:45:00,36.8,339.1,42.3,6.28,683.4,4
2021-02-05 15:00:00,39.2,329.9,45.8,6.11,683.4,4
2021-02-05 15:15:00,39.3,301.2,43.2,5.77,694.9,4
2021-02-05 15:30:00,37.1,274.4,40.2,5.37,695.2,4
2021-02-05 15:45:00,38.6,261.6,43.9,5.08,687.5,4
2021-02-05 16:00:00,39.4,235.9,43.0,4.61,702.2,4
2021-02-05 16:15:00,37.3,200.5,42.8,4.1,696.2,4
2021-02-05 16:30:00,35.7,166.3,37.4,3.7,702.2,4
2021-02-05 16:45:00,35.6,137.7,37.8,3.09,708.2,4
2021-02-05 17:00:00,35.4,104.1,38.0,2.48,713.8,4
2021-02-05 17:15:00,35.3,68.1,38.1,1.88,714.2,4
2021-02-05 17:30:00,33.5,34.5,35.2,1.48,708.1,4
2021-02-05 17:45:00,33.3,6.4,34.8,0.88,684.5,4
2021-02-05 18:00:00,32.0,0.0,31.6,0.27,660.2,4
2021-02-05 18:15:00,31.0,0.0,29.4,0.27,594.2,4
2021-02-05 18:30:00,30.6,0.0,28.1,0.07,468.2,4
2021-02-05 18:45:00,29.8,0.0,28.2,0.0,0.0,4
2021-02-05 19:00:00,29.4,0.0,26.9,0.0,0.0,4
2021-02-05 19:15:00,29.9,0.0,26.8,0.0,0.0,4
2021-02-05 19:30:00,29.9,0.0,27.1,0.0,0.0,4
2021-02-05 19:45:00,30.5,0.0,25.9,0.0,0.0,4
2021-02-05 20:00:00,30.4,0.0,26.5,0.0,0.0,4
2021-02-05 20:15:00,30.2,0.0,26.1,0.0,0.0,4
2021-02-05 20:30:00,29.5,0.0,26.3,0.0,0.0,4
2021-02-05 20:45:00,27.6,0.0,25.5,0.0,0.0,4
2021-02-05 21:00:00,27.4,0.0,26.0,0.0,0.0,4
2021-02-05 21:15:00,27.7,0.0,26.3,0.0,0.0,4
2021-02-05 21:30:00,28.1,0.0,25.8,0.0,0.0,4
2021-02-05 21:45:00,28.0,0.0,24.5,0.0,0.0,4
