Time,Ambient_temp,Irradiance,PV_temp,PV_input_current(A),PV_input_voltage(V),PV_no.
2021-02-01 17:00:00,34.4,63.8,35.7,1.65,705.0,10
2021-02-01 17:15:00,33.7,36.9,34.8,1.25,699.2,10
2021-02-01 17:30:00,32.7,17.3,33.2,1.05,698.6,10
2021-02-01 17:45:00,31.7,0.0,32.0,0.65,669.1,10
2021-02-01 18:00:00,30.8,0.0,29.9,0.45,645.1,10
2021-02-01 18:15:00,30.2,0.0,28.9,0.25,625.4,10
2021-02-01 18:30:00,29.5,0.0,27.4,0.25,501.2,10
2021-02-01 18:45:00,30.0,0.0,27.0,0.0,0.0,10
2021-02-01 19:00:00,29.8,0.0,27.1,0.0,0.0,10
2021-02-01 19:15:00,29.1,0.0,26.8,0.0,0.0,10
2021-02-01 19:30:00,28.9,0.0,26.5,0.0,0.0,10
2021-02-01 19:45:00,29.4,0.0,26.8,0.0,0.0,10
2021-02-01 20:00:00,29.4,0.0,26.0,0.0,0.0,10
2021-02-01 20:15:00,29.7,0.0,26.9,0.0,0.0,10
2021-02-01 20:30:00,30.0,0.0,27.2,0.0,0.0,10
2021-02-01 20:45:00,29.9,0.0,26.7,0.0,0.0,10
2021-02-01 21:00:00,29.6,0.0,27.6,0.0,0.0,10
2021-02-01 21:15:00,29.7,0.0,27.0,0.0,0.0,10
2021-02-01 21:30:00,29.4,0.0,26.4,0.0,0.0,10
2021-02-01 21:45:00,29.0,0.0,26.4,0.0,0.0,10
2021-02-01 22:00:00,29.0,0.0,25.2,0.0,0.0,10
2021-02-01 22:15:00,28.8,0.0,25.2,0.0,0.0,10
2021-02-01 22:30:00,28.7,0.0,25.0,0.0,0.0,10
2021-02-01 22:45:00,28.2,0.0,25.2,0.0,0.0,10
2021-02-01 23:00:00,28.1,0.0,25.5,0.0,0.0,10
2021-02-01 23:15:00,28.4,0.0,25.4,0.0,0.0,10
2021-02-01 23:30:00,28.0,0.0,24.7,0.0,0.0,10
2021-02-01 23:45:00,28.0,0.0,24.9,0.0,0.0,10
2021-02-02 00:00:00,26.6,0.0,24.9,0.0,0.0,10
2021-02-02 00:15:00,25.7,0.0,23.6,0.0,0.0,10
2021-02-02 00:30:00,25.8,0.0,23.3,0.0,0.0,10
2021-02-02 00:45:00,25.8,0.0,23.6,0.0,0.0,10
2021-02-02 01:00:00,25.8,0.0,23.1,0.0,0.0,10
2021-02-02 01:15:00,26.1,0.0,24.2,0.0,0.0,10
2021-02-02 01:30:00,26.2,0.0,23.9,0.0,0.0,10
2021-02-02 01:45:00,26.2,0.0,23.6,0.0,0.0,10
2021-02-02 02:00:00,26.3,0.0,24.2,0.0,0.0,10
2021-02-02 02:15:00,26.1,0.0,23.7,0.0,0.0,10
2021-02-02 02:30:00,25.7,0.0,22.8,0.0,0.0,10
2021-02-02 02:45:00,24.7,0.0,23.1,0.0,0.0,10
2021-02-02 03:00:00,24.5,0.0,23.2,0.0,0.0,10
2021-02-02 03:15:00,24.4,0.0,22.3,0.0,0.0,10
2021-02-02 03:30:00,24.9,0.0,23.1,0.0,0.0,10
2021-02-02 03:45:00,25.0,0.0,23.1,0.0,0.0,10
2021-02-02 04:00:00,24.9,0.0,23.1,0.0,0.0,10
2021-02-02 04:15:00,25.3,0.0,22.8,0.0,0.0,10
2021-02-02 04:30:00,25.4,0.0,22.9,0.0,0.0,10
2021-02-02 04:45:00,24.9,0.0,22.9,0.0,0.0,10
2021-02-02 05:00:00,24.8,0.0,22.3,0.0,0.0,10
2021-02-02 05:15:00,24.4,0.0,22.8,0.0,0.0,10
2021-02-02 05:30:00,24.4,0.0,22.3,0.0,0.0,10
2021-02-02 05:45:00,24.3,0.0,22.0,0.0,0.0,10
2021-02-02 06:00:00,24.3,0.0,21.7,0.0,0.0,10
2021-02-02 06:15:00,24.1,0.0,22.0,0.0,0.0,10
2021-02-02 06:30:00,24.2,0.0,23.3,0.0,0.0,10
2021-02-02 06:45:00,23.9,0.0,22.6,0.05,527.2,10
2021-02-02 07:00:00,23.5,0.0,22.0,0.05,649.2,10
2021-02-02 07:15:00,23.8,3.3,22.2,0.25,708.7,10
2021-02-02 07:30:00,24.4,32.1,22.6,0.25,730.0,10
2021-02-02 07:45:00,25.5,62.0,23.9,0.45,744.7,10
2021-02-02 08:00:00,26.3,95.5,27.4,0.65,732.7,10
2021-02-02 08:15:00,27.2,134.0,29.9,0.85,734.4,10
2021-02-02 08:30:00,29.0,168.2,30.5,1.05,726.7,10
2021-02-02 08:45:00,30.0,200.5,30.0,1.45,720.7,10
2021-02-02 09:00:00,32.1,228.0,30.6,1.85,726.6,10
2021-02-02 09:15:00,33.2,243.9,32.9,2.25,713.2,10
2021-02-02 09:30:00,32.9,267.7,34.1,2.86,714.7,10
2021-02-02 09:45:00,36.1,297.0,35.2,3.46,708.7,10
2021-02-02 10:00:00,36.7,310.5,35.5,3.66,704.0,10
2021-02-02 10:15:00,37.3,333.6,37.0,4.28,714.7,10
2021-02-02 10:30:00,37.8,352.5,37.5,4.68,711.2,10
2021-02-02 10:45:00,38.4,369.0,37.4,5.09,702.7,10
2021-02-02 11:00:00,38.2,383.7,38.7,5.5,696.7,10
2021-02-02 11:15:00,38.6,387.9,39.4,5.66,690.7,10
2021-02-02 11:30:00,38.6,402.0,40.5,6.1,682.1,10
2021-02-02 11:45:00,40.3,414.2,40.8,6.43,688.0,10
2021-02-02 12:00:00,40.8,418.5,42.2,6.6,684.6,10
2021-02-02 12:15:00,41.5,427.6,42.8,6.81,682.1,10
2021-02-02 12:30:00,41.8,422.1,44.8,7.01,678.7,10
2021-02-02 12:45:00,39.7,428.3,41.3,7.23,678.6,10
2021-02-02 13:00:00,40.5,428.3,43.3,7.28,681.3,10
2021-02-02 13:15:00,42.3,423.3,45.9,7.26,681.5,10
2021-02-02 13:30:00,42.3,419.1,48.5,7.24,666.7,10
2021-02-02 13:45:00,37.5,397.8,44.7,7.24,672.6,10
2021-02-02 14:00:00,42.0,382.5,45.8,6.82,675.4,10
2021-02-02 14:15:00,38.6,370.8,44.5,6.95,678.7,10
2021-02-02 14:30:00,36.6,359.3,44.2,6.8,667.4,10
2021-02-02 14:45:00,38.8,345.9,42.3,6.55,677.9,10
2021-02-02 15:00:00,39.3,320.8,46.5,6.15,678.7,10
2021-02-02 15:15:00,41.2,304.3,45.5,5.89,690.7,10
2021-02-02 15:30:00,39.9,276.3,42.6,5.32,700.6,10
2021-02-02 15:45:00,39.7,252.4,44.9,5.12,692.9,10
2021-02-02 16:00:00,37.1,219.5,40.2,4.51,696.7,10
2021-02-02 16:15:00,37.1,198.1,40.6,4.08,696.7,10
2021-02-02 16:30:00,36.3,164.5,40.0,3.48,700.3,10
2021-02-02 16:45:00,35.7,132.8,37.1,2.93,698.1,10
2021-02-02 17:00:00,35.6,102.9,38.7,2.53,696.7,10
2021-02-02 17:15:00,35.2,65.6,37.9,1.93,714.6,10
2021-02-02 17:30:00,34.4,35.0,35.5,1.33,702.7,10
2021-02-02 17:45:00,33.3,4.5,34.0,0.73,693.1,10
2021-02-02 18:00:00,32.1,0.0,32.3,0.53,654.7,10
2021-02-02 18:15:00,31.2,0.0,30.1,0.13,575.0,10
2021-02-02 18:30:00,30.3,0.0,29.0,0.0,420.4,10
2021-02-02 18:45:00,29.9,0.0,28.4,0.0,0.0,10
2021-02-02 19:00:00,29.7,0.0,27.8,0.0,0.0,10
2021-02-02 19:15:00,30.5,0.0,27.3,0.0,0.0,10
2021-02-02 19:30:00,30.6,0.0,27.6,0.0,0.0,10
2021-02-02 19:45:00,31.0,0.0,27.3,0.0,0.0,10
2021-02-02 20:00:00,31.2,0.0,28.7,0.0,0.0,10
2021-02-02 20:15:00,31.3,0.0,27.5,0.0,0.0,10
2021-02-02 20:30:00,30.8,0.0,27.9,0.0,0.0,10
2021-02-02 20:45:00,30.7,0.0,27.1,0.0,0.0,10
2021-02-02 21:00:00,30.4,0.0,28.5,0.0,0.0,10
2021-02-02 21:15:00,30.0,0.0,26.8,0.0,0.0,10
2021-02-02 21:30:00,29.7,0.0,28.1,0.0,0.0,10
2021-02-02 21:45:00,29.2,0.0,26.0,0.0,0.0,10
2021-02-02 22:00:00,29.7,0.0,27.1,0.0,0.0,10
2021-02-02 22:15:00,29.3,0.0,25.8,0.0,0.0,10
2021-02-02 22:30:00,27.9,0.0,25.5,0.0,0.0,10
2021-02-02 22:45:00,27.6,0.0,24.7,0.0,0.0,10
2021-02-02 23:00:00,27.7,0.0,25.5,0.0,0.0,10
2021-02-02 23:15:00,27.1,0.0,24.5,0.0,0.0,10
2021-02-02 23:30:00,26.9,0.0,24.8,0.0,0.0,10
2021-02-02 23:45:00,26.9,0.0,24.3,0.0,0.0,10
2021-02-03 00:00:00,26.1,0.0,23.6,0.0,0.0,10
2021-02-03 00:15:00,26.3,0.0,23.6,0.0,0.0,10
2021-02-03 00:30:00,26.5,0.0,24.2,0.0,0.0,10
2021-02-03 00:45:00,26.7,0.0,24.3,0.0,0.0,10
2021-02-03 01:00:00,26.6,0.0,24.9,0.0,0.0,10
2021-02-03 01:15:00,26.3,0.0,23.7,0.0,0.0,10
2021-02-03 01:30:00,26.0,0.0,23.8,0.0,0.0,10
2021-02-03 01:45:00,25.9,0.0,23.0,0.0,0.0,10
2021-02-03 02:00:00,25.6,0.0,23.3,0.0,0.0,10
2021-02-03 02:15:00,25.6,0.0,23.3,0.0,0.0,10
2021-02-03 02:30:00,25.6,0.0,23.4,0.0,0.0,10
2021-02-03 02:45:00,25.1,0.0,23.2,0.0,0.0,10
2021-02-03 03:00:00,24.8,0.0,23.1,0.0,0.0,10
2021-02-03 03:15:00,24.7,0.0,23.3,0.0,0.0,10
2021-02-03 03:30:00,24.7,0.0,23.5,0.0,0.0,10
2021-02-03 03:45:00,24.5,0.0,23.1,0.0,0.0,10
2021-02-03 04:00:00,24.0,0.0,22.7,0.0,0.0,10
2021-02-03 04:15:00,24.0,0.0,22.5,0.0,0.0,10
2021-02-03 04:30:00,23.8,0.0,22.0,0.0,0.0,10
2021-02-03 04:45:00,23.8,0.0,22.3,0.0,0.0,10
2021-02-03 05:00:00,23.7,0.0,22.3,0.0,0.0,10
2021-02-03 05:15:00,23.4,0.0,21.7,0.0,0.0,10
2021-02-03 05:30:00,23.5,0.0,21.7,0.0,0.0,10
2021-02-03 05:45:00,23.7,0.0,22.2,0.0,0.0,10
2021-02-03 06:00:00,23.6,0.0,22.5,0.0,0.0,10
2021-02-03 06:15:00,23.3,0.0,21.4,0.0,0.0,10
2021-02-03 06:30:00,23.4,0.0,21.0,0.0,0.0,10
2021-02-03 06:45:00,23.4,0.0,20.7,0.07,540.9,10
2021-02-03 07:00:00,23.0,0.0,21.3,0.07,666.4,10
2021-02-03 07:15:00,23.8,7.0,21.9,0.27,708.9,10
2021-02-03 07:30:00,24.3,32.6,22.3,0.27,742.9,10
2021-02-03 07:45:00,25.2,63.8,22.9,0.47,738.9,10
2021-02-03 08:00:00,26.2,98.6,26.6,0.67,732.9,10
2021-02-03 08:15:00,27.8,133.4,29.4,0.87,732.9,10
2021-02-03 08:30:00,29.2,169.4,31.5,1.07,726.9,10
2021-02-03 08:45:00,31.9,198.7,30.2,1.47,721.4,10
2021-02-03 09:00:00,33.3,226.8,32.0,1.87,720.9,10
2021-02-03 09:15:00,34.3,251.2,32.9,2.47,714.9,10
2021-02-03 09:30:00,34.8,275.0,33.9,2.87,720.9,10
2021-02-03 09:45:00,35.7,295.8,35.2,3.27,714.9,10
2021-02-03 10:00:00,36.2,311.0,35.2,3.88,713.1,10
2021-02-03 10:15:00,35.8,329.9,35.6,4.28,708.9,10
2021-02-03 10:30:00,35.3,345.9,34.6,4.7,714.9,10
2021-02-03 10:45:00,35.5,366.0,35.8,5.1,708.9,10
2021-02-03 11:00:00,36.0,378.2,34.8,5.5,708.9,10
2021-02-03 11:15:00,36.2,393.5,35.9,5.74,705.5,10
2021-02-03 11:30:00,35.3,398.4,34.4,6.15,696.9,10
2021-02-03 11:45:00,36.8,418.5,36.4,6.3,702.9,10
2021-02-03 12:00:00,36.3,425.2,37.1,6.72,693.4,10
2021-02-03 12:15:00,37.3,421.5,38.7,6.74,697.0,10
2021-02-03 12:30:00,37.2,435.6,39.7,6.98,690.9,10
2021-02-03 12:45:00,38.8,428.9,39.4,7.18,700.4,10
2021-02-03 13:00:00,38.6,427.6,39.4,7.13,688.5,10
2021-02-03 13:15:00,38.1,405.0,38.4,6.87,690.9,10
2021-02-03 13:30:00,38.2,409.3,40.6,7.19,693.3,10
2021-02-03 13:45:00,38.9,391.0,40.0,6.94,690.9,10
2021-02-03 14:00:00,39.3,382.5,41.0,6.93,678.9,10
2021-02-03 14:15:00,39.8,364.1,43.9,6.6,691.0,10
2021-02-03 14:30:00,39.6,339.7,42.2,6.38,694.2,10
2021-02-03 14:45:00,39.9,325.7,41.0,6.16,696.9,10
2021-02-03 15:00:00,40.5,306.8,45.5,5.78,696.9,10
2021-02-03 15:15:00,39.3,282.3,44.9,5.46,704.3,10
2021-02-03 15:30:00,38.1,257.3,41.0,5.07,702.9,10
2021-02-03 15:45:00,38.5,230.4,41.5,4.67,702.9,10
2021-02-03 16:00:00,38.0,210.3,39.3,4.26,708.8,10
2021-02-03 16:15:00,37.1,179.8,42.0,3.86,696.9,10
2021-02-03 16:30:00,36.0,149.3,38.0,3.24,702.9,10
2021-02-03 16:45:00,35.1,119.4,36.3,2.72,702.6,10
2021-02-03 17:00:00,34.1,82.7,36.4,2.11,702.6,10
2021-02-03 17:15:00,33.7,57.0,34.1,1.7,703.0,10
2021-02-03 17:30:00,33.0,29.0,33.9,1.3,702.6,10
2021-02-03 17:45:00,32.3,3.3,32.9,0.7,678.9,10
2021-02-03 18:00:00,31.5,0.0,31.0,0.3,655.6,10
2021-02-03 18:15:00,31.0,0.0,29.5,0.3,588.9,10
2021-02-03 18:30:00,31.0,0.0,28.8,0.0,535.2,10
2021-02-03 18:45:00,31.2,0.0,29.0,0.0,0.0,10
2021-02-03 19:00:00,31.1,0.0,29.4,0.0,0.0,10
2021-02-03 19:15:00,31.0,0.0,29.7,0.0,0.0,10
2021-02-03 19:30:00,30.6,0.0,29.5,0.0,0.0,10
2021-02-03 19:45:00,30.6,0.0,29.2,0.0,0.0,10
2021-02-03 20:00:00,30.4,0.0,29.4,0.0,0.0,10
2021-02-03 20:15:00,30.2,0.0,28.6,0.0,0.0,10
2021-02-03 20:30:00,29.9,0.0,28.7,0.0,0.0,10
2021-02-03 20:45:00,29.6,0.0,28.2,0.0,0.0,10
2021-02-03 21:00:00,28.6,0.0,27.1,0.0,0.0,10
2021-02-03 21:15:00,27.4,0.0,26.5,0.0,0.0,10
2021-02-03 21:30:00,27.1,0.0,25.7,0.0,0.0,10
2021-02-03 21:45:00,27.1,0.0,25.8,0.0,0.0,10
2021-02-03 22:00:00,26.8,0.0,25.7,0.0,0.0,10
2021-02-03 22:15:00,26.7,0.0,25.5,0.0,0.0,10
2021-02-03 22:30:00,26.5,0.0,25.1,0.0,0.0,10
2021-02-03 22:45:00,26.6,0.0,24.9,0.0,0.0,10
2021-02-03 23:00:00,26.6,0.0,24.1,0.0,0.0,10
2021-02-03 23:15:00,26.4,0.0,23.8,0.0,0.0,10
2021-02-03 23:30:00,26.0,0.0,23.3,0.0,0.0,10
2021-02-03 23:45:00,25.3,0.0,23.3,0.0,0.0,10
2021-02-04 00:00:00,25.3,0.0,23.3,0.0,0.0,10
2021-02-04 00:15:00,24.8,0.0,22.7,0.0,0.0,10
2021-02-04 00:30:00,25.1,0.0,22.2,0.0,0.0,10
2021-02-04 00:45:00,25.0,0.0,22.7,0.0,0.0,10
2021-02-04 01:00:00,25.3,0.0,23.3,0.0,0.0,10
2021-02-04 01:15:00,25.6,0.0,23.3,0.0,0.0,10
2021-02-04 01:30:00,25.4,0.0,23.2,0.0,0.0,10
2021-02-04 01:45:00,25.2,0.0,22.8,0.0,0.0,10
2021-02-04 02:00:00,25.4,0.0,23.6,0.0,0.0,10
2021-02-04 02:15:00,25.7,0.0,23.3,0.0,0.0,10
2021-02-04 02:30:00,25.6,0.0,22.9,0.0,0.0,10
2021-02-04 02:45:00,24.5,0.0,22.0,0.0,0.0,10
2021-02-04 03:00:00,24.6,0.0,22.4,0.0,0.0,10
2021-02-04 03:15:00,25.0,0.0,22.3,0.0,0.0,10
2021-02-04 03:30:00,25.0,0.0,22.3,0.0,0.0,10
2021-02-04 03:45:00,24.5,0.0,21.6,0.0,0.0,10
2021-02-04 04:00:00,23.8,0.0,21.7,0.0,0.0,10
2021-02-04 04:15:00,23.7,0.0,21.8,0.0,0.0,10
2021-02-04 04:30:00,23.6,0.0,21.5,0.0,0.0,10
2021-02-04 04:45:00,24.0,0.0,21.8,0.0,0.0,10
2021-02-04 05:00:00,24.4,0.0,22.3,0.0,0.0,10
2021-02-04 05:15:00,23.9,0.0,22.7,0.0,0.0,10
2021-02-04 05:30:00,23.7,0.0,22.3,0.0,0.0,10
2021-02-04 05:45:00,23.5,0.0,22.3,0.0,0.0,10
2021-02-04 06:00:00,23.4,0.0,22.1,0.0,0.0,10
2021-02-04 06:15:00,23.4,0.0,22.3,0.0,0.0,10
2021-02-04 06:30:00,23.4,0.0,22.2,0.0,0.0,10
2021-02-04 06:45:00,23.0,0.0,21.3,0.03,527.5,10
2021-02-04 07:00:00,22.9,0.0,21.3,0.03,666.7,10
2021-02-04 07:15:00,22.9,1.5,21.7,0.23,708.4,10
2021-02-04 07:30:00,23.6,31.5,22.9,0.43,728.9,10
2021-02-04 07:45:00,23.9,39.3,22.7,0.43,730.0,10
2021-02-04 08:00:00,24.2,73.5,24.5,0.63,744.4,10
2021-02-04 08:15:00,25.0,118.8,26.6,1.04,738.6,10
2021-02-04 08:30:00,26.9,170.0,28.5,1.24,750.8,10
2021-02-04 08:45:00,29.1,201.8,27.0,1.64,732.5,10
2021-02-04 09:00:00,29.9,240.2,28.5,2.04,732.7,10
2021-02-04 09:15:00,30.4,258.6,29.3,2.44,732.4,10
2021-02-04 09:30:00,31.5,290.9,30.9,3.05,720.5,10
2021-02-04 09:45:00,30.9,273.2,29.6,3.05,727.8,10
2021-02-04 10:00:00,31.0,314.7,30.1,3.87,732.4,10
2021-02-04 10:15:00,32.3,340.3,31.5,4.28,720.4,10
2021-02-04 10:30:00,31.8,332.4,30.8,4.48,720.4,10
2021-02-04 10:45:00,32.9,371.5,31.9,5.1,720.4,10
2021-02-04 11:00:00,33.0,386.1,33.6,5.5,706.3,10
2021-02-04 11:15:00,33.7,397.8,33.9,5.9,710.7,10
2021-02-04 11:30:00,35.1,414.8,36.1,6.26,702.4,10
2021-02-04 11:45:00,34.1,417.3,34.3,6.51,699.4,10
2021-02-04 12:00:00,35.1,426.4,35.7,6.73,699.4,10
2021-02-04 12:15:00,35.7,428.9,35.5,6.93,696.4,10
2021-02-04 12:30:00,36.8,435.6,37.3,7.13,693.5,10
2021-02-04 12:45:00,34.0,409.9,37.1,6.93,690.5,10
2021-02-04 13:00:00,36.0,423.3,39.5,7.12,696.5,10
2021-02-04 13:15:00,36.9,419.7,38.4,7.14,693.5,10
2021-02-04 13:30:00,35.9,405.0,38.0,6.86,696.4,10
2021-02-04 13:45:00,36.1,397.8,38.2,6.92,690.4,10
2021-02-04 14:00:00,34.1,374.5,38.1,6.88,692.5,10
2021-02-04 14:15:00,34.3,347.6,36.8,6.47,688.3,10
2021-02-04 14:30:00,37.4,337.9,39.5,6.0,690.4,10
2021-02-04 14:45:00,34.8,311.0,40.1,5.82,692.7,10
2021-02-04 15:00:00,38.1,309.8,45.2,5.73,696.4,10
2021-02-04 15:15:00,36.7,279.9,41.3,5.33,702.5,10
2021-02-04 15:30:00,34.9,256.7,38.7,5.0,697.3,10
2021-02-04 15:45:00,34.6,228.6,36.9,0.0,844.3,10
2021-02-04 16:00:00,33.0,209.7,38.1,0.0,835.3,10
2021-02-04 16:15:00,36.6,191.4,41.9,0.0,835.3,10
2021-02-04 16:30:00,33.1,151.1,38.3,0.0,829.3,10
2021-02-04 16:45:00,32.8,124.8,36.8,0.0,827.3,10
2021-02-04 17:00:00,33.1,93.7,34.5,0.0,822.3,10
2021-02-04 17:15:00,32.5,58.3,34.9,0.0,817.3,10
2021-02-04 17:30:00,32.1,32.1,34.8,0.0,810.3,10
2021-02-04 17:45:00,31.6,6.4,33.4,0.0,796.3,10
2021-02-04 18:00:00,30.4,0.0,30.9,0.0,763.1,10
2021-02-04 18:15:00,29.6,0.0,28.4,0.0,712.2,10
2021-02-05 13:15:00,35.3,420.3,44.6,1.47,800.1,10
2021-02-05 13:30:00,35.9,416.7,43.5,7.19,666.4,10
2021-02-05 13:45:00,36.8,399.6,41.3,7.19,672.3,10
2021-02-05 14:00:00,35.6,381.3,41.0,6.95,674.5,10
2021-02-05 14:15:00,37.5,376.4,45.4,6.93,672.1,10
2021-02-05 14:30:00,37.2,356.8,44.6,6.56,672.0,10
2021-02-05 14:45:00,36.8,339.1,42.3,6.33,683.9,10
2021-02-05 15:00:00,39.2,329.9,45.8,6.13,683.8,10
2021-02-05 15:15:00,39.3,301.2,43.2,5.83,695.4,10
2021-02-05 15:30:00,37.1,274.4,40.2,5.28,695.6,10
2021-02-05 15:45:00,38.6,261.6,43.9,5.1,689.4,10
2021-02-05 16:00:00,39.4,235.9,43.0,4.65,696.2,10
2021-02-05 16:15:00,37.3,200.5,42.8,4.24,695.7,10
2021-02-05 16:30:00,35.7,166.3,37.4,3.62,700.8,10
2021-02-05 16:45:00,35.6,137.7,37.8,3.07,696.2,10
2021-02-05 17:00:00,35.4,104.1,38.0,2.46,710.0,10
2021-02-05 17:15:00,35.3,68.1,38.1,1.78,709.8,10
2021-02-05 17:30:00,33.5,34.5,35.2,1.38,702.2,10
2021-02-05 17:45:00,33.3,6.4,34.8,0.98,691.8,10
2021-02-05 18:00:00,32.0,0.0,31.6,0.38,675.4,10
2021-02-05 18:15:00,31.0,0.0,29.4,0.18,588.3,10
2021-02-05 18:30:00,30.6,0.0,28.1,0.18,474.2,10
2021-02-05 18:45:00,29.8,0.0,28.2,0.0,0.0,10
2021-02-05 19:00:00,29.4,0.0,26.9,0.0,0.0,10
2021-02-05 19:15:00,29.9,0.0,26.8,0.0,0.0,10
2021-02-05 19:30:00,29.9,0.0,27.1,0.0,0.0,10
2021-02-05 19:45:00,30.5,0.0,25.9,0.0,0.0,10
2021-02-05 20:00:00,30.4,0.0,26.5,0.0,0.0,10
2021-02-05 20:15:00,30.2,0.0,26.1,0.0,0.0,10
2021-02-05 20:30:00,29.5,0.0,26.3,0.0,0.0,10
2021-02-05 20:45:00,27.6,0.0,25.5,0.0,0.0,10
2021-02-05 21:00:00,27.4,0.0,26.0,0.0,0.0,10
2021-02-05 21:15:00,27.7,0.0,26.3,0.0,0.0,10
2021-02-05 21:30:00,28.1,0.0,25.8,0.0,0.0,10
2021-02-05 21:45:00,28.0,0.0,24.5,0.0,0.0,10
